crowd_density_norm,facial_discomfort_prob,audio_overload_score,physio_stress_prob,visual_confusion_prob,overload_probability,overload_level,crowd_weight,face_weight,audio_weight,physio_weight
0.0095830099888493,0.46002078,0.5018494618637652,0.0047776618602519,0.9957862496376038,,High,,,,
0.013727018722676,0.46002078,0.4359312352101825,0.0059137952683953,0.9957839846611024,,High,,,,
0.0157990179855268,0.46002078,0.5163779606202241,0.0045936213135525,0.9957813024520874,,High,,,,
0.0170940207148477,0.46002078,0.4992088057873034,0.0065493300642069,0.9957830905914308,,High,,,,
0.0183890132360436,0.46002078,0.6347690801425415,0.0057728378476661,0.9957875609397888,,High,,,,
0.0196840210694269,0.46002078,0.5727684829711733,0.0070793921453278,0.9957919716835022,,High,,,,
0.0155400123356002,0.46002078,0.495445602974047,0.0054438881563401,0.995797872543335,,High,,,,
0.0161443486439708,0.46002078,0.4964554219153678,0.0075947141248495,0.9958032369613647,,High,,,,
0.0161443384358458,0.46002078,0.5029009943039227,0.0074709596051654,0.995812177658081,,High,,,,
0.0168350099608586,0.46002078,0.4985846319260928,0.0059451717999451,0.9958129525184632,,High,,,,
0.0178710019361903,0.46002078,0.4968005773826576,0.0087587439183691,0.9958086609840392,,High,,,,
0.0170940105067228,0.46002078,0.4920052826928441,0.0076841693508673,0.9958080053329468,,High,,,,
0.0170940105067228,0.46002078,0.509088403937326,0.0019370519058648,0.9958084225654602,,High,,,,
0.0170940156107852,0.46002078,0.5520575374765031,0.0008409653788038,0.995809018611908,,High,,,,
0.0218423606529825,0.46002078,0.5090684338084316,0.002049179415191,0.9958118796348572,,High,,,,
0.0229646776368315,0.46002078,0.5106293040615091,0.0083214015671211,0.995821475982666,,High,,,,
0.0239143497077084,0.46002078,0.5278310542275902,0.0137565712629877,0.995833158493042,,High,,,,
0.0233100185034003,0.46002078,0.5156759485331804,0.0055544038132275,0.9958484172821044,,High,,,,
0.0233100185034003,0.46002078,0.4833448105266512,0.0091285482675749,0.995850384235382,,High,,,,
0.0222740163199437,0.46002078,0.4986865685198836,0.0023387298997464,0.995849311351776,,High,,,,
0.0218423453407951,0.46002078,0.5508476186318604,0.0010803318212382,0.9958576560020448,,High,,,,
0.0211516738157823,0.46002078,0.5503834876711381,0.0022163592479383,0.995873212814331,,High,,,,
0.020461007394832,0.46002078,0.495406039838599,0.0007637962664573,0.995902419090271,,High,,,,
0.0214970044742262,0.46002078,0.5037604847458169,0.0002976275607786,0.9958989024162292,,High,,,,
0.024518675807954,0.46002078,0.2075541466199709,0.0021510849534345,0.9953079223632812,,High,,,,
0.0251230070122621,0.46002078,0.3089291647716891,0.0019998486746316,0.9952994585037231,,High,,,,
0.0209790033824979,0.46002078,0.4521287185304231,0.0056758253475728,0.99529367685318,,High,,,,
0.0168349997527336,0.46002078,0.443194986991773,0.0059523054591807,0.9952884912490844,,High,,,,
0.0138133284190058,0.46002078,0.4929786553347128,0.0048659706973097,0.9952868223190308,,High,,,,
0.0120003348060816,0.46002078,0.5208467030450264,0.0791546283199106,0.9952882528305054,,High,,,,
0.0120003348060816,0.46002078,0.7106204189877645,0.0834949092072432,0.995294451713562,,High,,,,
0.0085469975972676,0.46002078,0.6511322082992592,0.0229947512662565,0.995288610458374,,High,,,,
0.0067339988802809,0.46002078,0.5067601475520263,0.0174410256462041,0.9952911138534546,,High,,,,
0.0054389987029913,0.46002078,0.2364033171941955,0.0062749649699456,0.9952950477600098,,High,,,,
0.0044029965195346,0.46002078,0.2504169175620007,0.0790726249913125,0.9952945709228516,,High,,,,
0.0224466867532281,0.46002078,0.2326831151824178,0.0878036306716692,0.9952958226203918,,High,,,,
0.0224466867532281,0.46002078,0.5065107875605463,0.0472036543132047,0.9952974319458008,,High,,,,
0.0241733502535726,0.46002078,0.6502404138271006,0.0028238865153292,0.9953041672706604,,High,,,,
0.0234826889366848,0.46002078,0.7636623062027412,0.004686008773733,0.995307207107544,,High,,,,
0.0230510179575362,0.46002078,0.5053209210582849,0.0028629556111932,0.9953051805496216,,High,,,,
0.0220150157740795,0.46002078,0.401902814311893,0.0070601207099574,0.9953086376190186,,High,,,,
0.0227920225157345,0.46002078,0.363631353578171,0.0081789771490591,0.9953135848045348,,High,,,,
0.0235690190492645,0.46002078,0.3637960616801365,0.0068742118579029,0.995315670967102,,High,,,,
0.0202020221611552,0.46002078,0.4993819685426732,0.022866512987985,0.995317041873932,,High,,,,
0.0154536822230205,0.46002078,0.4996976650721229,0.0276812510790219,0.995325207710266,,High,,,,
0.0115686740350579,0.46002078,0.5789508100395324,0.0145757432546477,0.9953286647796632,,High,,,,
0.0088060083512568,0.46002078,0.5479529384740089,0.0039801151036049,0.9953290224075316,,High,,,,
0.0083743424761706,0.46002078,0.5783850218169392,0.0054106773069502,0.9953283667564392,,High,,,,
0.0083743373721082,0.46002078,0.691391405202421,0.0049370148804215,0.9953336119651794,,High,,,,
0.0094103395555648,0.46002078,0.5087104125431314,0.0052430597268178,0.9953414797782898,,High,,,,
0.0104463417390215,0.46002078,0.5076203834376756,0.0054943096248812,0.995347797870636,,High,,,,
0.0111370081599718,0.46002078,0.5025267789598843,0.0090563925774562,0.9953275918960572,,High,,,,
0.011396008705836,0.46002078,0.4724574431080157,0.0029545118358236,0.995323657989502,,High,,,,
0.011396008705836,0.46002078,0.3214303238120919,0.0016125058412375,0.995323359966278,,High,,,,
0.0096693452054915,0.46002078,0.2897069452432333,0.0017580040094414,0.9953234791755676,,High,,,,
