crowd_density_norm,facial_discomfort_prob,audio_overload_score,physio_stress_prob,visual_confusion_prob
0.0314253553296444,0.46002078,0.6733849447261379,0.99228414915454,0.9957685470581056
0.0380730292014081,0.46002078,0.6783337405090907,0.9564134128986712,0.9957640171051024
0.0435120355604932,0.46002078,0.6447989069329851,0.9410379173897184,0.995753526687622
0.0468790426567274,0.46002078,0.6495973454000932,0.9880565890914604,0.995735764503479
0.0475697090776776,0.46002078,0.7424679383496652,0.9715637530614506,0.9957202076911926
0.0517137127074419,0.46002078,0.6716184830938859,0.9856206413626482,0.9957175850868224
0.0527496944746487,0.46002078,0.6598707124685489,0.9673139752392352,0.9957202076911926
0.0555123805746997,0.46002078,0.576277671216917,0.5700126271453564,0.995725691318512
0.0575843849416131,0.46002078,0.5461941682924134,0.6768016878302404,0.995733678340912
0.0548217192578119,0.46002078,0.5506316023916212,0.9934800345940084,0.9957336187362672
0.0492963827861471,0.46002078,0.5530800698523307,0.971763913591702,0.9957178831100464
0.0500733895278021,0.46002078,0.6016350122326912,0.7181043890484602,0.9957091808319092
0.0746784209686482,0.46002078,0.5785159092116373,0.9886953620713338,0.99569970369339
0.0843477610700773,0.46002078,0.5102717551026217,0.9760300396946168,0.9956950545310974
0.0815850647619013,0.46002078,0.5370232880155471,0.8786905874364416,0.9956957697868348
0.0768367350318914,0.46002078,0.5509803089175195,0.9376358220708711,0.9957008361816406
0.0694983998432399,0.46002078,0.5460312962067122,0.9662937637297162,0.995705246925354
0.066045052426301,0.46002078,0.5747220326062235,0.9830000392276,0.9957129955291748
0.0671673949304624,0.46002078,0.572098679972919,0.9691886145278024,0.9957156181335448
0.078218067873792,0.46002078,0.5706586335407791,0.9383541861184068,0.9957101941108704
0.0809807437657181,0.46002078,0.2607414061690178,0.9576204416171052,0.9957050085067748
0.0768367452400164,0.46002078,0.2425887383392819,0.9936359960137304,0.9956974983215332
0.0768367350318914,0.46002078,0.6240613104540612,0.9933140613463254,0.9956974387168884
0.078218067873792,0.46002078,0.5933097121249303,0.9825154228378264,0.9956984519958496
0.0809807335575932,0.46002078,0.497114308644086,0.9912145145731952,0.9956938028335572
0.0800310716948412,0.46002078,0.4070972023834655,0.976513185282636,0.9956812858581544
0.0810670738782979,0.46002078,0.4844958774688394,0.938500011081134,0.9956775903701782
0.0810670738782979,0.46002078,0.4958196312458313,0.9793666960261512,0.995680034160614
0.0824484067201985,0.46002078,0.4981399699617291,0.988992753403348,0.9956785440444946
0.084175070220543,0.46002078,0.4914401633442594,0.9939904686707336,0.9957016110420228
0.0855564030624436,0.46002078,0.541932877093865,0.7481632994853838,0.9957156777381896
0.0799447415822615,0.46002078,0.4677537044229324,0.4812503605639537,0.995729684829712
0.0799447313741365,0.46002078,0.4908953148839454,0.8694391646687041,0.9957339763641356
0.0747647306649781,0.46002078,0.5036665468125945,0.8905572093143989,0.9957627654075624
0.0770957253696307,0.46002078,0.2420736302752601,0.7380761667698039,0.9957696795463562
0.072951716635804,0.46002078,0.4954828173682473,0.7308824717010969,0.995783507823944
0.0716567139064831,0.46002078,0.2972280458189971,0.6184641266145935,0.995789349079132
0.0686350374686929,0.46002078,0.2814716450159067,0.6257606769928667,0.9958054423332214
0.064491049151116,0.46002078,0.4758182351783034,0.5433636393274809,0.995810091495514
0.0603470404172893,0.46002078,0.6884321269132669,0.6318316195185139,0.9958145022392272
0.0573253537713741,0.46002078,0.5882080696566845,0.8675532094298886,0.9958137273788452
0.0606923710757332,0.46002078,0.4998076165914881,0.7738394357403231,0.9958158731460572
0.0365190157180981,0.46002078,0.4996277112084115,0.2159308046046669,0.9958122372627258
0.0268496756166691,0.46002078,0.5383110398059217,0.4483880357248601,0.9958153367042542
0.0265906801748674,0.46002078,0.473436382732325,0.5209510135066825,0.9958170652389526
0.0261590091957188,0.46002078,0.505456808364761,0.8215183853779428,0.9958149194717408
0.0252093473329668,0.46002078,0.6421277113983253,0.7341488805084883,0.9958209991455078
0.0258136785372749,0.46002078,0.5470765072263475,0.7954508233607018,0.995822548866272
0.0271086812665957,0.46002078,0.5012341262670816,0.8150162081147565,0.9958229660987854
0.0154536822230205,0.46002078,0.511140579576022,0.8922831014489692,0.9958202838897704
0.015453677118958,0.46002078,0.5148146681953221,0.5976222523805904,0.9958171844482422
0.0162306787565505,0.46002078,0.5086609740043058,0.6476077109772936,0.9958151578903198
0.015453677118958,0.46002078,0.4837049169554689,0.7359681813562738,0.9958139061927797
0.0136406784019713,0.46002078,0.4704552569642601,0.5100868513504188,0.9958072304725648
0.0119140097975643,0.46002078,0.4818862233311393,0.5938747309678873,0.9958032965660096
0.0105326718516013,0.46002078,0.2292395595384732,0.5064441331068075,0.9958008527755736
0.0099283406472932,0.46002078,0.2254449242474948,0.6366728208726966,0.9957993030548096
0.0103600065223793,0.46002078,0.4561335782614378,0.5476710279578962,0.9957975745201112
0.0085470027013301,0.46002078,0.4946142131351735,0.8815820145849624,0.995793342590332
0.0055253339196335,0.46002078,0.4957358952709444,0.6780024320311652,0.9957945346832277
0.0041440010777329,0.46002078,0.4957394989029126,0.0147723724975357,0.9957994222640992
0.0069930045302076,0.46002078,0.5786927464552719,0.0192266794464263,0.995801329612732
0.0056980069049492,0.46002078,0.621470324711845,0.0712334605031661,0.99580579996109
0.0084606776928128,0.46002078,0.629720655590006,0.0482582857968774,0.9958032369613647
0.0075110158300608,0.46002078,0.4958858398405935,0.012985098385494,0.9957926869392396
0.0095830099888493,0.46002078,0.5018494618637652,0.0047776618602519,0.9957862496376038
0.013727018722676,0.46002078,0.4359312352101825,0.0059137952683953,0.9957839846611024
0.0157990179855268,0.46002078,0.5163779606202241,0.0045936213135525,0.9957813024520874
0.0170940207148477,0.46002078,0.4992088057873034,0.0065493300642069,0.9957830905914308
0.0183890132360436,0.46002078,0.6347690801425415,0.0057728378476661,0.9957875609397888
0.0196840210694269,0.46002078,0.5727684829711733,0.0070793921453278,0.9957919716835022
0.0155400123356002,0.46002078,0.495445602974047,0.0054438881563401,0.995797872543335
0.0161443486439708,0.46002078,0.4964554219153678,0.0075947141248495,0.9958032369613647
0.0161443384358458,0.46002078,0.5029009943039227,0.0074709596051654,0.995812177658081
0.0168350099608586,0.46002078,0.4985846319260928,0.0059451717999451,0.9958129525184632
0.0178710019361903,0.46002078,0.4968005773826576,0.0087587439183691,0.9958086609840392
0.0170940105067228,0.46002078,0.4920052826928441,0.0076841693508673,0.9958080053329468
0.0170940105067228,0.46002078,0.509088403937326,0.0019370519058648,0.9958084225654602
0.0170940156107852,0.46002078,0.5520575374765031,0.0008409653788038,0.995809018611908
0.0218423606529825,0.46002078,0.5090684338084316,0.002049179415191,0.9958118796348572
0.0229646776368315,0.46002078,0.5106293040615091,0.0083214015671211,0.995821475982666
0.0239143497077084,0.46002078,0.5278310542275902,0.0137565712629877,0.995833158493042
0.0233100185034003,0.46002078,0.5156759485331804,0.0055544038132275,0.9958484172821044
0.0233100185034003,0.46002078,0.4833448105266512,0.0091285482675749,0.995850384235382
0.0222740163199437,0.46002078,0.4986865685198836,0.0023387298997464,0.995849311351776
0.0218423453407951,0.46002078,0.5508476186318604,0.0010803318212382,0.9958576560020448
0.0211516738157823,0.46002078,0.5503834876711381,0.0022163592479383,0.995873212814331
0.020461007394832,0.46002078,0.495406039838599,0.0007637962664573,0.995902419090271
0.0214970044742262,0.46002078,0.5037604847458169,0.0002976275607786,0.9958989024162292
0.024518675807954,0.46002078,0.2075541466199709,0.0021510849534345,0.9953079223632812
0.0251230070122621,0.46002078,0.3089291647716891,0.0019998486746316,0.9952994585037231
0.0209790033824979,0.46002078,0.4521287185304231,0.0056758253475728,0.99529367685318
0.0168349997527336,0.46002078,0.443194986991773,0.0059523054591807,0.9952884912490844
0.0138133284190058,0.46002078,0.4929786553347128,0.0048659706973097,0.9952868223190308
0.0120003348060816,0.46002078,0.5208467030450264,0.0791546283199106,0.9952882528305054
0.0120003348060816,0.46002078,0.7106204189877645,0.0834949092072432,0.995294451713562
0.0085469975972676,0.46002078,0.6511322082992592,0.0229947512662565,0.995288610458374
0.0067339988802809,0.46002078,0.5067601475520263,0.0174410256462041,0.9952911138534546
0.0054389987029913,0.46002078,0.2364033171941955,0.0062749649699456,0.9952950477600098
0.0044029965195346,0.46002078,0.2504169175620007,0.0790726249913125,0.9952945709228516
0.0224466867532281,0.46002078,0.2326831151824178,0.0878036306716692,0.9952958226203918
0.0224466867532281,0.46002078,0.5065107875605463,0.0472036543132047,0.9952974319458008
0.0241733502535726,0.46002078,0.6502404138271006,0.0028238865153292,0.9953041672706604
0.0234826889366848,0.46002078,0.7636623062027412,0.004686008773733,0.995307207107544
0.0230510179575362,0.46002078,0.5053209210582849,0.0028629556111932,0.9953051805496216
0.0220150157740795,0.46002078,0.401902814311893,0.0070601207099574,0.9953086376190186
0.0227920225157345,0.46002078,0.363631353578171,0.0081789771490591,0.9953135848045348
0.0235690190492645,0.46002078,0.3637960616801365,0.0068742118579029,0.995315670967102
0.0202020221611552,0.46002078,0.4993819685426732,0.022866512987985,0.995317041873932
0.0154536822230205,0.46002078,0.4996976650721229,0.0276812510790219,0.995325207710266
0.0115686740350579,0.46002078,0.5789508100395324,0.0145757432546477,0.9953286647796632
0.0088060083512568,0.46002078,0.5479529384740089,0.0039801151036049,0.9953290224075316
0.0083743424761706,0.46002078,0.5783850218169392,0.0054106773069502,0.9953283667564392
0.0083743373721082,0.46002078,0.691391405202421,0.0049370148804215,0.9953336119651794
0.0094103395555648,0.46002078,0.5087104125431314,0.0052430597268178,0.9953414797782898
0.0104463417390215,0.46002078,0.5076203834376756,0.0054943096248812,0.995347797870636
0.0111370081599718,0.46002078,0.5025267789598843,0.0090563925774562,0.9953275918960572
0.011396008705836,0.46002078,0.4724574431080157,0.0029545118358236,0.995323657989502
0.011396008705836,0.46002078,0.3214303238120919,0.0016125058412375,0.995323359966278
0.0096693452054915,0.46002078,0.2897069452432333,0.0017580040094414,0.9953234791755676
0.0090650088971209,0.46002078,0.2970752792272834,0.0042877615583496,0.9953208565711976
0.0093240043389226,0.46002078,0.4229167482303636,0.0253686934425891,0.9953179955482484
0.0123456807767129,0.46002078,0.4335717104241667,0.008026598854744,0.9953180551528932
0.0136406784019713,0.46002078,0.4732992771263525,0.0060797907868191,0.9953209757804872
0.0237416945866114,0.46002078,0.564033071519816,0.0059664916323739,0.9953188300132751
0.0320296967420774,0.46002078,0.4605267893925315,0.0026112228621363,0.9953239560127258
0.0354830390549538,0.46002078,0.5714890610535802,0.0011862534538764,0.9953088760375975
0.042130707822655,0.46002078,0.5585081913915929,0.0021054499379304,0.9953040480613708
0.0544763988074929,0.46002078,0.467925812330941,0.0062529495005031,0.995311975479126
0.0687213982056474,0.46002078,0.504523071100084,0.0051364618070854,0.9953134059906006
0.0687214084137723,0.46002078,0.5222746079896753,0.0049343342605144,0.9953151345252992
0.0953121039008272,0.46002078,0.5057381623118999,0.0019808601194012,0.9953121542930604
0.1339894847227933,0.46002078,0.5381171320202155,0.0028850856101247,0.9953068494796752
0.1795735093380124,0.46002078,0.498340675998952,0.0048875997352011,0.9953001141548156
0.2013295143581028,0.46002078,0.6277888245155736,0.0067885039792246,0.9952985048294068
0.2204092144313466,0.46002078,0.5291646974232207,0.0395314655723621,0.995297074317932
0.2351722455456042,0.46002078,0.5281612965613023,0.078999728803858,0.995287537574768
0.2400069155963188,0.46002078,0.5189146056058236,0.0465433613848274,0.995289146900177
0.2502805971101809,0.46002078,0.5316288850649926,0.0022361653232936,0.9952932000160216
0.2599499576278598,0.46002078,0.5398265653868293,0.0017826619045337,0.995299220085144
0.2682379546792633,0.46002078,0.5061844926777439,0.0039633067687368,0.9952955842018129
0.2765259721469167,0.46002078,0.5234157793773193,0.0086264940631874,0.9952933192253112
0.2831736256024306,0.46002078,0.6911091504337036,0.0097973384871529,0.995288074016571
0.2859362912862317,0.46002078,0.4737970994930948,0.0023762344717043,0.9952911734580994
0.2887853177069875,0.46002078,0.546905816855815,0.0017228207747707,0.9952876567840576
0.2895622989283301,0.46002078,0.5127330034851183,0.0232518081256939,0.9952781796455384
0.2930156259290191,0.46002078,0.5588827654268244,0.0069456761700723,0.9952810406684875
0.2934472867000428,0.46002078,0.5843981505997362,0.0138178237165539,0.9952921867370604
0.2975913158501193,0.46002078,0.5522024728625183,0.0012722685719325,0.9952846765518188
0.2993179385179641,0.46002078,0.5018262869765748,0.0167843707319614,0.9952822923660278
0.3006992611517398,0.46002078,0.5193323963719194,0.0631492421826905,0.9952855706214904
0.3006993019842395,0.46002078,0.4935697917537709,0.031341712291749,0.99528568983078
0.3006992611517398,0.46002078,0.6594189556812127,0.0109857344864857,0.9952877759933472
0.3024259450683341,0.46002078,0.5077407139947169,0.0052105761858832,0.995287299156189
0.2933609463793381,0.46002078,0.6099279589333946,0.1444343562334828,0.9952868819236756
0.2832599250906355,0.46002078,0.5014930121242287,0.2903177695737151,0.9952895641326904
0.2793748964864231,0.46002078,0.6983025272846135,0.050134980630838,0.9952898025512696
0.2723818817480906,0.46002078,0.604029436244673,0.0078666975050085,0.9952887296676636
0.2723818817480906,0.46002078,0.510088696987605,0.0046400345637628,0.9952909350395204
0.2647845664298247,0.46002078,0.5637309528545302,0.0032666999991722,0.9952877163887024
0.2622809012918877,0.46002078,0.5774695860760402,0.0045029492005077,0.995283544063568
0.2429422210890296,0.46002078,0.5523589429023559,0.0020849749539094,0.995283544063568
0.2097901716346659,0.46002078,0.5088502235670148,0.0021270802568546,0.9952845573425292
0.1727531344085895,0.46002078,0.4816639171542192,0.0024443654791186,0.9952846765518188
0.1561771403057824,0.46002078,0.5215938942388446,0.0025254048436331,0.9952808618545532
0.140982468836751,0.46002078,0.4945045391298435,0.0037670430288521,0.995274305343628
0.1282914420894067,0.46002078,0.5299015530443285,0.0035077233397932,0.9952775239944458
0.1244064339014442,0.46002078,0.5160972349993245,0.0028467179328327,0.9952737092971802
0.1189674326464216,0.46002078,0.5033832226834823,0.0019929676708646,0.9952698349952698
0.1140464426912522,0.46002078,0.5478641851021167,0.0017992937883766,0.9952749013900756
0.1085210909074,0.46002078,0.5025786105696397,0.0025330303234614,0.995276927947998
0.1020460772607958,0.46002078,0.4708524829628004,0.0020397032944762,0.995279848575592
0.0992834115769946,0.46002078,0.5216888588924122,0.001823864759934,0.995273768901825
0.0992834217851196,0.46002078,0.4929352507417207,0.0051027786900734,0.9952802658081056
0.0981610894890832,0.46002078,0.5102417295613123,0.0096868742388737,0.9952858686447144
0.0981610792809582,0.46002078,0.5568184881557044,0.0184115890245581,0.995284616947174
0.0970387367767969,0.46002078,0.5494707529083825,0.3358599602884818,0.9952828884124756
0.0993697518976993,0.46002078,0.5642079648561775,0.7489359717868023,0.9952799081802368
0.0969524168723421,0.46002078,0.4941565476755385,0.9961459552263676,0.99527907371521
0.0980747389602535,0.46002078,0.6763650198670804,0.996836651156801,0.9952795505523682
0.1001467535352918,0.46002078,0.529449386322085,0.9918123267940236,0.9952766299247742
0.1040317821395042,0.46002078,0.357934611235396,0.9954318945762392,0.9952739477157592
0.1064490967486116,0.46002078,0.3415460449221428,0.9883011788310556,0.9952740669250488
0.107571429044648,0.46002078,0.583443433906359,0.9916999478333194,0.995270311832428
0.1117154479865997,0.46002078,0.5020590246825578,0.9904153165476248,0.99526709318161
0.1218164488590524,0.46002078,0.4789236634998816,0.985294032938994,0.995267391204834
0.12570144683889,0.46002078,0.5062420160225429,0.9999950210743976,0.9952671527862548
0.1312267884146173,0.46002078,0.4958967432274022,0.9999944055362971,0.9952678680419922
0.1243201139969894,0.46002078,0.5478781544567026,0.999999131708509,0.9952629804611206
0.1259604575928791,0.46002078,0.452743678583647,0.9696976000564522,0.9952674508094788
0.1176724503333506,0.46002078,0.4474952834737451,0.9779751371350206,0.9952678680419922
0.1160321067374609,0.46002078,0.3666801364777711,0.9885094630888784,0.995272934436798
0.1143917733496962,0.46002078,0.4145192394336845,0.9999865290928164,0.9952712059020996
0.1143917631415712,0.46002078,0.4549136553435801,0.996384693222577,0.9952720403671264
0.1143917733496962,0.46002078,0.5435298063344818,0.9999973824614168,0.9952682852745056
0.1171544390334973,0.46002078,0.7466802978655972,0.999998768017452,0.9952762126922609
0.1199171047172985,0.46002078,0.6264270187977332,0.9689192683693902,0.9952812790870668
0.1223344397426558,0.46002078,0.7083852315034447,0.969706888860288,0.9952887296676636
0.1257877667433448,0.46002078,0.5030871064783726,0.9715182319790848,0.9952962398529052
0.130708777114764,0.46002078,0.5028822940178429,0.9963647765012832,0.9952836632728576
0.1380471633440402,0.46002078,0.4881388586189132,0.9954263435519412,0.9952792525291444
0.1463351603954437,0.46002078,0.4965985667316999,0.999987181934536,0.9952824711799622
0.1525511734961838,0.46002078,0.4938458484633884,0.993780746037423,0.9952791333198548
0.161875172731044,0.46002078,0.5092920009942646,0.990156319858851,0.995275855064392
0.1711991719659042,0.46002078,0.544751356258348,0.982794953537776,0.9952734708786012
0.1814728534797663,0.46002078,0.4653908720258413,0.9930214437197378,0.9952763915061952
0.1929551769859946,0.46002078,0.5008519535887218,0.9999877458455372,0.9952746629714966
